tx_id,timestamp,entered_name,actual_name,payee_vpa,amount,input_method,vpa_age_days,prior_tx_count,unique_senders_7d,mule_flagged,mule_flag_count,is_lookalike,name_score,fraud_ring_id,label
454,2026-03-12T14:33:14.769050,Arjun Rao,Arjun Rao,pooja.774@hdfcbank,4385.21,paste,444,112,8,False,0,False,0.92,,clean
366,2026-05-18T05:35:41.862276,Ananya Iyer,Ananya Iyer,divya.780@icici,1836.99,type,1416,358,4,False,0,False,0.89,,clean
903,2026-06-21T23:34:57.186802,Swiggy Support,Suresh Pillai,swiggy.refund@yba,24653.8,paste,5,0,14,True,2,True,0.68,56,lookalike
609,2026-06-03T20:53:50.255083,Lakshmi Rao,Lakshmi Rao,rohan.624@hdfcbank,17696.06,paste,743,62,5,False,0,False,0.95,,clean
591,2026-06-21T16:05:25.547148,Meera Das,Meera Das,meera.331@hdfcbank,24747.32,paste,155,66,2,False,0,False,0.92,,clean
177,2026-04-18T02:47:41.674444,Paytm,Paytm,paytm@paytm,4465.92,paste,1403,398,4,False,0,False,0.99,,clean
81,2026-05-05T23:03:58.544738,Paytm,Paytm,paytm@paytm,1183.29,type,547,57,6,False,0,False,0.91,,clean
895,2026-06-09T11:50:04.865099,Paytm Support,Manoj Gupta,paytm.refund@0kaxis,23517.18,paste,6,2,10,True,2,True,0.49,38,lookalike
200,2026-01-27T08:10:29.648181,Pooja Kumar,Pooja Kumar,divya.338@icici,43451.56,type,1065,208,4,False,0,False,0.96,,clean
130,2026-03-06T21:52:02.733624,Rohan Singh,Rohan Singh,karthik.842@paytm,33892.09,type,1337,8,6,False,0,False,0.93,16,clean
572,2026-03-16T07:16:05.614019,Sanjay Sharma,Sanjay Sharma,meera.279@hdfcbank,42877.63,type,1359,23,4,False,0,False,0.96,,clean
506,2026-03-23T08:45:42.292703,Pooja Patel,Pooja Patel,karthik.805@icici,39195.38,type,1145,390,4,False,0,False,0.99,,clean
728,2026-06-10T10:52:09.134640,Traders Kumar,Ananya Patel,arjun.857@paytm,90090.51,type,22,2,17,True,1,False,0.4,16,mule
492,2026-06-21T01:27:11.435967,Zomato,Zomato,zomato@paytm,4698.47,type,1340,380,7,False,0,False,0.89,,clean
405,2025-12-26T20:18:21.970285,Kavya Singh,Kavya Singh,karthik.878@apl,37160.61,type,764,465,3,False,0,False,0.96,,clean
528,2025-12-28T14:27:55.675426,Vikram Reddy,Vikram Reddy,ananya.210@okaxis,46462.01,type,933,51,1,False,0,False,0.91,,clean
602,2026-01-21T12:50:49.395752,Suresh Gupta,Suresh Gupta,manoj.429@ybl,17785.9,paste,494,265,6,False,0,False,0.86,,clean
485,2026-01-30T01:37:01.701109,Swiggy,Swiggy,swiggy@ybl,972.68,type,640,262,2,False,0,False,0.92,,clean
110,2026-05-16T01:58:22.790260,Meera Verma,Meera Verma,divya.619@apl,44491.05,type,1316,345,3,False,0,False,0.91,,clean
15,2026-05-23T12:22:42.961221,Flipkart,Flipkart,flipkart@icici,2988.94,paste,1403,367,5,False,0,False,0.92,,clean
549,2026-01-27T03:51:25.010695,Divya Pillai,Divya Pillai,mohammed.147@okaxis,4613.31,paste,321,185,6,False,0,False,0.92,,clean
926,2026-06-21T13:50:33.166620,Google Pay Support,Vikram Patel,google.pay.cashback@0kaxis,26819.21,paste,1,2,4,True,2,True,0.68,45,lookalike
778,2026-06-18T11:54:02.996303,Trading Rao,Mohammed Menon,meera.772@icici,26782.14,type,24,0,29,True,1,False,0.14,3,mule
6,2026-06-04T12:14:54.289132,Priya Rao,Priya Rao,ananya.319@okaxis,17366.55,type,1122,133,4,False,0,False,0.95,,clean
61,2026-02-03T09:12:47.220526,Ramesh Menon,Ramesh Menon,karthik.937@ybl,626.33,type,589,233,6,False,0,False,0.91,,clean
397,2026-05-17T16:46:13.300677,Rajesh Patel,Rajesh Patel,kavya.734@apl,32659.76,type,797,323,4,False,0,False,0.89,,clean
654,2025-12-29T20:50:56.881900,Zomato,Zomato,zomato@paytm,4385.47,type,658,176,7,False,0,False,0.98,,clean
529,2026-02-13T22:10:12.426394,Arjun Iyer,Arjun Iyer,meera.456@paytm,5591.74,type,804,369,7,False,0,False,0.89,,clean
816,2026-06-20T17:28:25.191471,Ventures Sharma,Ananya Iyer,suresh.442@paytm,227587.44,type,9,2,44,True,1,False,0.42,18,mule
546,2026-03-04T16:15:42.128309,Ananya Kumar,Ananya Kumar,arjun.041@apl,14413.63,type,1461,256,3,False,0,False,1.0,,clean
257,2026-05-22T01:42:43.705543,Flipkart,Flipkart,flipkart@icici,1647.97,paste,1141,436,2,False,0,False,0.89,,clean
979,2026-04-17T02:19:06.855051,Pooja Rao,Rajesh Enterprises,kavya.958@hdfcbank,7990.33,type,1319,61,3,False,0,False,0.49,,name_mismatch
834,2026-06-20T02:46:54.869935,Traders Patel,Meera Sharma,sanjay.964@icici,98994.37,paste,20,2,42,True,1,False,0.35,31,mule
515,2026-01-25T03:47:50.258861,Divya Sharma,Divya Sharma,manoj.352@paytm,30412.6,paste,158,97,6,False,0,False,0.97,,clean
872,2026-06-14T09:28:27.665309,Google Pay Support,Suresh Verma,google.pay.cashback@paytrn,18919.75,paste,9,1,7,True,2,True,0.33,43,lookalike
932,2026-02-13T18:01:40.352057,Priya Solutions,Rajesh Enterprises,pooja.178@paytm,25869.37,type,1272,60,4,False,0,False,0.58,,name_mismatch
381,2026-06-22T13:26:23.947335,Deepa Patel,Deepa Patel,ramesh.202@apl,23409.93,paste,297,25,8,False,0,False,0.9,,clean
94,2026-04-10T22:16:23.852556,Rajesh Enterprises,Rajesh Enterprises,lakshmi.253@icici,12204.94,paste,814,400,4,False,0,False,0.96,,clean
102,2026-06-13T00:49:15.271995,Mohammed Services,Mohammed Services,rajesh.808@hdfcbank,16644.34,type,147,91,7,False,0,False,0.97,,clean
726,2026-05-27T12:46:37.283157,Karthik Pillai,Ramesh Iyer,karthik.756@oksbi,214826.19,paste,24,1,31,False,0,False,0.27,18,mule
287,2026-02-25T03:16:18.457369,Lakshmi Verma,Lakshmi Verma,vikram.274@hdfcbank,26416.7,type,127,500,3,False,0,False,0.94,,clean
181,2026-04-18T11:10:40.133178,Swiggy,Swiggy,swiggy@ybl,560.96,type,1432,432,5,False,0,False,0.94,,clean
80,2025-12-27T02:17:17.040743,Google Pay,Google Pay,googlepay@okaxis,2621.25,type,1276,423,2,False,0,False,1.0,30,clean
106,2026-02-27T06:55:28.108538,Arjun Nair,Arjun Nair,pooja.890@okaxis,28827.04,type,855,95,4,False,0,False,0.94,,clean
28,2026-04-07T12:59:54.940083,Swiggy,Swiggy,swiggy@ybl,1544.63,type,1845,339,6,False,0,False,0.95,,clean
399,2026-06-22T06:47:30.639448,Ramesh Verma,Ramesh Verma,mohammed.312@icici,11282.37,type,588,398,1,False,0,False,0.97,,clean
68,2026-01-19T20:50:14.496337,Paytm,Paytm,paytm@paytm,956.07,paste,1785,219,3,False,0,False,0.94,,clean
627,2026-06-08T07:58:47.122468,Flipkart,Flipkart,flipkart@icici,4621.21,paste,504,197,8,False,0,False,0.94,,clean
323,2026-05-31T08:19:02.068468,Pooja Patel,Pooja Patel,divya.346@paytm,9534.13,type,105,432,6,False,0,False,0.91,,clean
782,2026-06-21T06:45:54.409650,Solutions Sharma,Vikram Menon,divya.116@paytm,146035.5,type,15,0,50,True,3,False,0.32,7,mule
137,2026-02-12T15:48:31.744992,Vikram Verma,Vikram Verma,mohammed.461@apl,2994.88,type,985,300,3,False,0,False,0.92,,clean
